OBJECTID_12,FID_Parks,objectid_1,objectid,acreage,sqft,final_cat,type_,sector,origpkname,updatepknm,alterntnam,divname,shape_leng,globalid,created_us,created_da,last_edite,last_edi_1,maintenanc,dpw_ac,GlobalID_2,Shape__Are,Shape__Len,FID_Neighborhood,FID_BlockG,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_Leng_1,FID_Neighb,AREA,PERIMETER,NEIGHBOR_,NEIGHBOR_I,HOOD,HOOD_NO,ACRES,SQMILES,DPWDIV,UNIQUE_ID,SECTORS,Shape_Le_1,Shape_Ar_1,Shape_Le_2,Page_Numbe,Shape_Length,Shape_Area
163,146,151,156,1.982059960000000,86338.186316740000620,Regional Park,RP,6,Ream Parklet,Emerald View Park - Ream Park,Emerald View Regional Park,Western,1359.156066009999904,e532a31c-a671-42ae-98da-2ed252192a64,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,1.98205995570538,745d43b2-543e-4b66-8c64-21da7196f612,13859.714843750000000,544.722266512902024,23,45,42,003,180700,2,420031807002,Block Group 2,G5030,S,128061.000000000000000,0.000000000000000,+40.4247086,-080.0011285,5547.088803720000215,64,31760998.000000000000000,33988.883000000001630,65,2147,Mount Washington,54,732.495000000000005,1.139000000000000,5,25,6,33988.882268900000781,31760998.035100001841784,34003.524912000000768,0,0.004227720087016,0.000000851340753
164,147,152,167,51.036483019999999,2223140.307929870206863,Community Park,CP,4,Sheraden Park,Sheraden Park,Sheraden Park,Western,16358.835235700000339,351ad94c-c15c-4b25-a11a-f467977f0134,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,51.0364830238243,7208a354-a921-4550-a4fa-9031c012ba19,357167.492187500000000,6365.656305424599850,53,149,42,003,202200,3,420032022003,Block Group 3,G5030,S,174657.000000000000000,0.000000000000000,+40.4580322,-080.0647449,7204.288830440000311,31,24807354.000000000000000,24066.419999999998254,32,2114,Sheraden,69,572.125000000000000,0.890000000000000,5,19,4,24066.420427299999574,24807353.402399998158216,24066.037200499999017,0,0.050296612908476,0.000021930217600
165,148,153,35,6.148460330000000,267825.860526359989308,Neighborhood Park,NP,4,Chartiers Playground,Chartiers Park,Chartiers Park,Western,2197.202503989999968,3bd43bb8-9677-45be-8b89-7d05c1d78cf6,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,6.14846032674512,df83d308-ab08-487d-a622-18c035638117,43026.730468750000000,880.608649408887004,48,123,42,003,563000,2,420035630002,Block Group 2,G5030,S,574770.000000000000000,0.000000000000000,+40.4597668,-080.0778300,10840.373133499999312,25,11563175.000000000000000,20989.238000000001193,26,2108,Windgap,90,266.677999999999997,0.415000000000000,5,6,4,20989.238670700000512,11563174.917199999094009,21053.767289700001129,0,0.007005611559840,0.000002641919571
166,149,154,15,2.572473000000000,112056.475688680002349,Public School,SCH,5,Banksville School,Banksville School Park,Banksville School,Western,573.321484739999960,8e5ecb6a-dba7-449f-bef7-d76ac0c446b4,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,2.57247300082485,eb23c093-2a5b-4bbb-acc8-14d2f67b42be,17975.660156250000000,622.261022417986055,47,122,42,003,202300,4,420032023004,Block Group 4,G5030,S,835320.000000000000000,0.000000000000000,+40.4127817,-080.0357088,11460.149126199999955,79,27009770.000000000000000,25477.745999999999185,80,2162,Banksville,6,622.918999999999983,0.969000000000000,5,19,5,25477.745702600001096,27009770.517299998551607,25473.015385200000310,0,0.005010872759145,0.000001104554136
167,150,155,201,61.522015750000001,2679888.286345690023154,Regional Park,RP,6,Duquesne Heights Greenway,Emerald View Park - Duquesne Heights Greenway,Emerald View Regional Park,Western,28271.465140000000247,32e0f94b-541f-421b-b9cb-570b3b856d2e,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,61.5220157468088,a0b0e9c6-7a91-4ae0-9587-5a21fdf936ea,430240.023437500000000,11328.746606084299856,35,77,42,003,191100,2,420031911002,Block Group 2,G5030,S,884630.000000000000000,0.000000000000000,+40.4386014,-080.0260996,13787.425038499999573,60,17364276.000000000000000,19320.405999999999040,61,2143,Duquesne Heights,25,400.468000000000018,0.623000000000000,5,57,6,19320.407046100001025,17364275.058699999004602,19324.721022000001540,0,0.089535850908061,0.000026423788394
168,150,155,201,61.522015750000001,2679888.286345690023154,Regional Park,RP,6,Duquesne Heights Greenway,Emerald View Park - Duquesne Heights Greenway,Emerald View Regional Park,Western,28271.465140000000247,32e0f94b-541f-421b-b9cb-570b3b856d2e,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,61.5220157468088,a0b0e9c6-7a91-4ae0-9587-5a21fdf936ea,430240.023437500000000,11328.746606084299856,88,32,42,003,562600,1,420035626001,Block Group 1,G5030,S,512433.000000000000000,0.000000000000000,+40.4408830,-080.0357065,18778.991280300000653,59,5579501.000000000000000,18776.655999999999040,60,2142,West End,87,128.679000000000002,0.200000000000000,5,81,4,18776.656621900001483,5579501.106800000183284,18778.991513000000850,0,0.000235697732861,0.000000002647702
169,151,156,40,0.344124260000000,14989.992939710000428,Neighborhood Park,NP,4,Crafton Heights Tot Lot,Crafton Heights Park,Crafton Heights Park,Western,540.461947420000001,9fdbedd7-5f9c-4171-a8f3-abe2b238437f,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,0.344124263082221,4cb8fdc0-36f2-4acc-866e-12d9c72ac9c6,2406.679687500000000,216.405013781332997,11,13,42,003,563100,2,420035631002,Block Group 2,G5030,S,880129.000000000000000,0.000000000000000,+40.4320100,-080.0530374,14820.149189300000216,65,19295586.000000000000000,20939.386999999998807,66,2148,Westwood,89,445.009000000000015,0.692000000000000,5,6,4,20939.385104500001034,19295586.864399999380112,20510.080256299999746,0,0.001800227214273,0.000000147820630
170,152,157,171,14.052657800000000,612131.325353870051913,Riverfront Park,RVR,7,Southside Riverfront Park,Southside Riverfront Park,Southside Riverfront Park,Southern,14053.035960299999715,99ccb4c8-bc0c-403d-9442-3364c6e21096,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,14.0526578027208,f8944819-7a90-4661-ac4f-fdbb23e8744d,98266.632812500000000,5301.930060016739844,14,16,42,003,170200,1,420031702001,Block Group 1,G5030,S,406640.000000000000000,81747.000000000000000,+40.4302576,-079.9922422,12037.899456099999952,71,26083320.000000000000000,34676.355000000003201,72,2154,South Side Flats,72,601.552999999999997,0.936000000000000,4,81,7,34676.355098400003044,26083318.969099998474121,34675.877093700000842,0,0.045905841414393,0.000006035267913
171,153,158,186,2.126629210000000,92635.597738070006017,Neighborhood Park,NP,6,Warrington Playground,Warrington Park,Warrington Park,Southern,1245.758223069999985,bf852bdb-5458-44ff-ba0c-5c6b16e5ccd9,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,2.12662920756599,1540e8c2-5aec-4c9d-af00-9570e7c0079f,14866.429687500000000,498.809453533010981,12,14,42,003,562400,5,420035624005,Block Group 5,G5030,S,138709.000000000000000,0.000000000000000,+40.4197360,-079.9991617,6015.556206979999843,80,11723429.000000000000000,13432.413000000000466,81,2163,Beltzhoover,9,270.374000000000024,0.421000000000000,4,113,6,13432.412217200000669,11723428.241599999368191,13433.027976299999864,0,0.004081455172999,0.000000913309237
172,154,159,198,2.060117230000000,89738.347520180002903,Neighborhood Park,NP,2,Young Field,Young Field Park,Young Park,Northern,1666.071793580000076,9b969f67-1f2e-4f4b-8556-e4ac49ca208e,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northern,2.06011722852731,26bbb8d7-9992-4fe3-9519-0ccd2a2ffc3d,14423.386718750000000,511.979781408876022,71,240,42,003,980900,1,420039809001,Block Group 1,G5030,S,1453388.000000000000000,854869.000000000000000,+40.4659231,-080.0458881,13293.010440100000778,18,6426350.500000000000000,13293.011000000000422,19,2101,Marshall-Shadeland,50,148.209000000000003,0.231000000000000,1,0,2,13293.010440100000778,6426350.593949999660254,50372.759504900001048,0,0.004169005158842,0.000000885410994
173,155,160,11,4.207160740000000,183263.188967660011258,Neighborhood Park,NP,7,Arlington Playground,Arlington Park,Arlington Park,Southern,1714.739200669999946,feb2c1cf-1ba5-4a8d-9bca-7dcd9165fed2,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,4.20716074432075,a0ed525c-94f8-4c2d-893d-76b8eb61a522,29407.867187500000000,687.091860477882051,16,20,42,003,170600,1,420031706001,Block Group 1,G5030,S,326725.000000000000000,0.000000000000000,+40.4249025,-079.9876098,14495.793102800000270,73,19973024.000000000000000,26532.701000000000931,74,2156,South Side Slopes,73,460.632000000000005,0.716000000000000,4,6,7,26532.699712099998578,19973023.111999999731779,26531.433743599998706,0,0.005332320797135,0.000001806737546
174,156,161,169,0.412194920000000,17955.138677030001418,Special Use Park,SU,7,Southside Market House,Southside Market House,Southside Market House,Southern,539.353792669999962,9bb8fe4a-a3ba-49ba-a3b3-bd099243b04e,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,0.41219491500917,b80442d3-5ed9-4155-8acd-eff846ea82f6,2882.183593750000000,216.214168470851007,14,16,42,003,170200,1,420031702001,Block Group 1,G5030,S,406640.000000000000000,81747.000000000000000,+40.4302576,-079.9922422,12037.899456099999952,71,26083320.000000000000000,34676.355000000003201,72,2154,South Side Flats,72,601.552999999999997,0.936000000000000,4,81,7,34676.355098400003044,26083318.969099998474121,34675.877093700000842,0,0.001644195756416,0.000000177043244
175,157,162,165,1.011201740000000,44047.771638949998305,Neighborhood Park,NP,1,Scherer Field,Scherer Park,Scherer Field,Northern,869.022480820000055,207b0267-2101-4b62-aa7b-4c55ace2496e,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northern,1.01120174083021,d38c5261-0630-4595-b128-e90b7e97f41b,7078.351562500000000,348.565895863411981,6,7,42,003,262000,1,420032620001,Block Group 1,G5030,S,607576.000000000000000,0.000000000000000,+40.4632158,-079.9941680,12055.426146199999494,15,17550592.000000000000000,18197.819999999999709,16,2098,Spring Hill-City View,75,404.764999999999986,0.630000000000000,1,23,1,18197.819889900001726,17550591.772700000554323,18197.706072799999674,0,0.002651541420300,0.000000434561366
176,158,163,224,7.132572240000000,310693.603906359989196,Neighborhood Park,NP, , ,Fowler Park, , ,0.000000000000000, ,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northern,7.13257223793636,e157f931-4961-4039-abf5-41e7f8345001,49932.441406250000000,1045.729569316310062,7,8,42,003,261500,1,420032615001,Block Group 1,G5030,S,350522.000000000000000,0.000000000000000,+40.4733966,-080.0097343,8208.504810270000235,13,25220622.000000000000000,26399.697000000000116,14,2096,Perry South,62,581.655999999999949,0.905000000000000,1,21,2,26399.698533300001145,25220621.169700000435114,26324.223645999998553,0,0.008534460871747,0.000003065347609
177,159,164,64,2.642565170000000,115109.678364790001069,Neighborhood Park,NP,3,Fineview Field,Fineview Field Park,Fineview Field,Northern,1791.943650899999966,21784547-a11b-4006-ad6c-9b27cf995c19,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northern,2.64256516999273,cd10a1e8-c82d-46d9-ad98-2cb027a3fcbc,18494.152343750000000,593.926560227637992,18,31,42,003,250900,2,420032509002,Block Group 2,G5030,S,384629.000000000000000,0.000000000000000,+40.4641570,-080.0039415,13652.214711599999646,23,6958774.000000000000000,12677.556000000000495,24,2106,Fineview,33,160.488000000000000,0.250000000000000,1,81,3,12677.555900999999722,6958774.070650000125170,12621.968506600000183,0,0.004593581408645,0.000001135524807
178,160,165,226,1.721323900000000,74980.569353509999928,Riverfront Park,RVR, , ,Monongahela Wharf Landing Park, , ,0.000000000000000, ,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northern,1.72132390442346,5fa6c0ec-b287-4925-a980-f298d666bdc5,12039.230468750000000,1782.096331916799954,5,6,42,003,020100,4,420030201004,Block Group 4,G5030,S,281715.000000000000000,0.000000000000000,+40.4406777,-079.9892121,7297.919732360000125,57,17846686.000000000000000,23034.955000000001746,58,2140,Central Business District,17,411.593000000000018,0.640000000000000,1,24,16,23034.954702899998665,17846685.487399999052286,23034.929056500001025,0,0.015249975695482,0.000000686093369
179,161,166,215,0.191731900000000,8351.808164460000626,Neighborhood Park,NP, , ,Venson Park, , ,0.000000000000000, ,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,0.1917319001789,9a1a594b-dabe-4ce8-b770-dec866c7f5b3,1340.121093750000000,149.028327984529000,12,14,42,003,562400,5,420035624005,Block Group 5,G5030,S,138709.000000000000000,0.000000000000000,+40.4197360,-079.9991617,6015.556206979999843,80,11723429.000000000000000,13432.413000000000466,81,2163,Beltzhoover,9,270.374000000000024,0.421000000000000,4,113,6,13432.412217200000669,11723428.241599999368191,13433.027976299999864,0,0.001148024324487,0.000000082335621
180,162,167,129,5.285880470000000,230252.032196890009800,Neighborhood Park,NP,7,Monongahela Playground,Monongahela Park,Monongahela Park,Southern,2224.842846359999839,6d41972a-17ea-447a-8aec-792fed745308,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,5.28588046849827,0da0e5b1-def7-4333-a77f-af306b3ccd39,36951.933593750000000,787.241412356921046,16,20,42,003,170600,1,420031706001,Block Group 1,G5030,S,326725.000000000000000,0.000000000000000,+40.4249025,-079.9876098,14495.793102800000270,73,19973024.000000000000000,26532.701000000000931,74,2156,South Side Slopes,73,460.632000000000005,0.716000000000000,4,6,7,26532.699712099998578,19973023.111999999731779,26531.433743599998706,0,0.006260438173789,0.000002270103407
181,163,168,103,0.455316250000000,19833.496484619998228,Neighborhood Park,NP,5,Leolyn Parklet,Leolyn Park,Leolyn Park,Southern,617.722928410000009,f027a6f9-cb67-4ec2-8d03-66eb8ad658f0,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,0.455316249284806,d26ce386-59b9-4c86-9ca2-3ee7f5782765,3180.855468750000000,247.356642481878993,33,74,42,003,290400,3,420032904003,Block Group 3,G5030,S,275844.000000000000000,0.000000000000000,+40.3844190,-079.9867635,11617.587971799999650,91,46641072.000000000000000,40422.972999999998137,92,2174,Carrick,16,1075.670000000000073,1.673000000000000,4,19,5,40422.974322900001425,46641073.968900002539158,40393.927038699999684,0,0.001973599439152,0.000000195478097
182,164,169,63,1.996885620000000,86983.989751639994211,Neighborhood Park,NP,13,Fifty-Seventh St Playground,Fifty-Seventh Street Park,Fifty-Seventh Street Park,Northeast,1535.496173550000094,31373659-cf0f-4036-9c4b-b23dc2763456,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northeast,1.99688562186975,dd31be05-5987-4ebe-848b-a655327f2ac8,13986.109375000000000,461.325762781847004,40,93,42,003,101100,3,420031011003,Block Group 3,G5030,S,249635.000000000000000,0.000000000000000,+40.4818107,-079.9477736,10342.017760999999155,6,11288746.000000000000000,19192.782999999999447,7,2089,Upper Lawrenceville,86,260.348999999999990,0.405000000000000,2,57,13,19192.783898400000908,11288745.634400000795722,19198.897168100000272,0,0.003650817107926,0.000000858400708
183,165,170,184,8.592523500000000,374288.826464220008347,Neighborhood Park,NP,5,Volunteers Field,Volunteers Park,Volunteers Park,Southern,5812.441973500000131,febad663-68a9-4e76-ae18-ae4f8430cfae,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,8.5925234991739,254df841-7c1f-4208-93e3-66678d0e7c60,60023.910156250000000,1740.044011123729888,33,74,42,003,290400,3,420032904003,Block Group 3,G5030,S,275844.000000000000000,0.000000000000000,+40.3844190,-079.9867635,11617.587971799999650,91,46641072.000000000000000,40422.972999999998137,92,2174,Carrick,16,1075.670000000000073,1.673000000000000,4,19,5,40422.974322900001425,46641073.968900002539158,40393.927038699999684,0,0.014188760301909,0.000003688858414
184,166,171,154,28.795410680000000,1254323.071784770116210,Riverfront Park,RVR,16,Point State Park,Point State Park,Point State Park,State,12943.238798200000019,bf1a98df-8a5b-454a-a172-cb061bab8d70,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00, ,28.7954106770457,6324c52d-2310-414f-8cc3-6a72898c043a,201415.917968750000000,5184.194627353589567,5,6,42,003,020100,4,420030201004,Block Group 4,G5030,S,281715.000000000000000,0.000000000000000,+40.4406777,-079.9892121,7297.919732360000125,57,17846686.000000000000000,23034.955000000001746,58,2140,Central Business District,17,411.593000000000018,0.640000000000000,1,24,16,23034.954702899998665,17846685.487399999052286,23034.929056500001025,0,0.042362346829427,0.000012336185480
185,167,172,66,9.478703360000001,412890.666953339998145,Neighborhood Park,NP,12,Fort Pitt Playground,Fort Pitt Park,Fort Pitt Park,Northeast,3309.674187929999789,af65aeef-0944-4a0c-936f-96ea81bec49b,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northeast,9.47870336365845,30c05f19-da7d-4e5a-b977-1b367b5e7185,66356.031250000000000,1326.316076600040105,38,86,42,003,101700,2,420031017002,Block Group 2,G5030,S,217979.000000000000000,0.000000000000000,+40.4672423,-079.9433700,6586.683658320000177,17,12751163.000000000000000,14574.326999999999316,18,2100,Garfield,35,294.076999999999998,0.457000000000000,2,113,12,14574.326686599999448,12751163.309800000861287,14577.441571200000908,0,0.010786651831423,0.000004073623104
186,168,173,80,0.430523370000000,18753.522918290000234,Beautification Site,BTF,16,Grant Street Islands,Grant Street Islands,Grant Street Islands,State,3596.229945080000107,ec7791b6-034e-4e49-95d3-594550c438cf,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,6th Division,0.430523368517251,88025fb0-0e7a-471c-a8e3-c15fcea7b9d5,3011.273437500000000,1442.392102649519984,5,6,42,003,020100,4,420030201004,Block Group 4,G5030,S,281715.000000000000000,0.000000000000000,+40.4406777,-079.9892121,7297.919732360000125,57,17846686.000000000000000,23034.955000000001746,58,2140,Central Business District,17,411.593000000000018,0.640000000000000,1,24,16,23034.954702899998665,17846685.487399999052286,23034.929056500001025,0,0.010743176345406,0.000000184944521
187,169,174,168,0.853287850000000,37169.070147489997908,Special Use Park,SU,4,Sheraden Senior Center,Sheraden Healthy Active Living Center,Sheraden Senior Center,Western,609.383158940000044,0a4c9da4-797d-466c-859a-27575a608045,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,0.853287851795646,10af7890-0e2f-4389-aa9a-09e98fb1b641,5970.968750000000000,350.449812409265007,53,149,42,003,202200,3,420032022003,Block Group 3,G5030,S,174657.000000000000000,0.000000000000000,+40.4580322,-080.0647449,7204.288830440000311,31,24807354.000000000000000,24066.419999999998254,32,2114,Sheraden,69,572.125000000000000,0.890000000000000,5,19,4,24066.420427299999574,24807353.402399998158216,24066.037200499999017,0,0.002844718853678,0.000000366637597
188,170,175,208,6.079413030000000,264818.172185509989504,Neighborhood Park,NP,5,Vanucci Field,Vanucci Park,Vanucci Park,Western,2391.382596460000059,19b0ba76-3aad-4e9f-9174-18013f454a6d,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,6.07941302712069,f0cd7838-b539-4e97-b757-0c2f2ee9bc2b,42490.511718750000000,957.265457542478998,41,97,42,003,191600,3,420031916003,Block Group 3,G5030,S,170636.000000000000000,0.000000000000000,+40.4126628,-080.0211465,8417.875608039999861,72,40706528.000000000000000,32676.169999999998254,73,2155,Beechview,8,938.803999999999974,1.460000000000000,5,23,5,32676.170007900000201,40706529.253899998962879,32742.447523099999671,0,0.007931196837340,0.000002610630984
